CustomerID,Count,Country,State,City,Zip Code,Lat Long,Latitude,Longitude,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly charges,Total Charges,Churn Label,Churn Value,Churn Score,CLTV,Churn Reason
2908,1,0,0,367,95441,1348,38.731771,-123.064272,1,0,0,0,51,0,1,0,2,0,0,2,0,2,0,1,1,44.45,1796,0,0,62,6087,20
1475,1,0,0,369,95442,1242,38.368744,-122.522642,1,0,1,1,68,1,0,2,1,1,1,1,1,1,2,1,0,19.95,557,0,0,70,6492,20
1901,1,0,0,373,95443,1405,39.045246,-122.743181,1,1,1,0,8,0,1,0,0,2,2,0,0,2,0,1,3,43.35,3198,0,0,68,2560,20
1305,1,0,0,384,95444,1261,38.434362,-122.86891,1,0,1,0,49,0,1,0,0,2,0,0,2,2,2,0,1,49.65,2054,0,0,29,4283,20
6650,1,0,0,398,95445,1373,38.848082,-123.50608,0,0,1,0,72,1,0,0,2,2,2,2,2,2,2,0,3,85.1,5023,0,0,39,4147,20
3076,1,0,0,436,95449,1389,38.93706,-123.118111,1,0,0,0,54,1,0,1,2,0,2,0,2,0,0,0,3,89.8,3947,0,0,67,4980,20
2039,1,0,0,474,95451,1388,38.93496,-122.792243,0,0,1,1,50,1,0,1,0,0,2,2,2,2,1,0,3,103.05,4331,0,0,72,5905,20
62,1,0,0,475,95452,1255,38.419525,-122.521585,0,0,1,0,69,1,2,1,2,2,2,2,2,2,2,1,2,116,6093,0,0,37,4216,20
3938,1,0,0,515,95453,1410,39.080469,-122.955176,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.9,5454,0,0,26,3358,20
1299,1,0,0,526,95454,1499,39.806141,-123.531098,1,0,1,1,68,1,0,1,2,2,0,2,0,2,2,0,0,95.1,5304,0,0,38,5748,20
1782,1,0,0,540,95456,1441,39.245911,-123.77214,1,0,0,1,40,0,1,0,2,2,0,2,0,0,1,0,3,40.25,1012,0,0,30,4288,20
3785,1,0,0,570,95457,1386,38.925545,-122.549083,1,0,1,1,31,1,2,2,1,1,1,1,1,1,2,0,3,25.75,5801,0,0,32,5472,20
5723,1,0,0,572,95458,1421,39.141934,-122.770679,0,1,0,1,33,1,2,1,0,2,2,0,2,2,0,1,0,105.35,2998,0,0,58,4738,20
5497,1,0,0,585,95459,1393,38.966713,-123.586412,1,1,1,0,55,1,2,1,0,2,2,2,2,2,2,1,2,113.6,5083,0,0,56,5754,20
3710,1,0,0,609,95460,1450,39.305545,-123.743697,1,0,1,1,68,1,2,2,1,1,1,1,1,1,2,1,0,24,1149,0,0,57,5440,20
120,1,0,0,617,95461,1359,38.787446,-122.58675,0,0,1,1,12,1,0,2,1,1,1,1,1,1,0,0,0,19.4,1583,0,0,29,3713,20
6637,1,0,0,639,95462,1268,38.471049,-123.015549,1,0,1,0,71,1,0,0,2,2,2,2,2,2,2,1,0,86.1,4942,0,0,52,6286,20
2343,1,0,0,666,95463,1426,39.182916,-123.552571,1,0,0,0,40,1,2,1,0,2,2,0,2,2,0,1,3,102.65,3497,0,0,52,3655,20
3774,1,0,0,679,95464,1418,39.12334,-122.838198,0,0,1,1,64,1,2,1,0,2,2,0,0,2,1,1,2,92.85,4899,0,0,58,5206,20
3757,1,0,0,704,95465,1252,38.415003,-122.998726,1,0,1,0,53,1,2,1,0,2,0,2,0,2,1,0,0,97.75,4274,0,0,41,4488,20
4382,1,0,0,802,95469,1459,39.408634,-123.045516,1,0,1,0,72,1,2,1,2,2,2,0,2,0,2,1,1,97.95,5584,0,0,22,4256,20
3772,1,0,0,826,95470,1449,39.298065,-123.25211,1,0,0,0,46,1,0,2,1,1,1,1,1,1,2,0,2,19.95,6338,0,0,55,4006,20
3155,1,0,0,837,95471,1285,38.522328,-122.97932,1,0,0,0,40,1,2,2,1,1,1,1,1,1,2,1,3,24.6,6495,0,0,65,2601,20
3773,1,0,0,919,95472,1250,38.398815,-122.861923,1,0,0,0,12,0,1,0,2,2,0,2,2,0,0,1,0,50.95,4947,0,0,73,2716,20
2803,1,0,0,951,95476,1221,38.25485,-122.461799,1,0,0,0,9,1,0,1,2,0,0,0,0,0,0,0,2,75.6,5274,0,0,30,4990,20
2378,1,0,0,1040,95482,1420,39.134075,-123.23422,0,0,1,1,51,1,2,1,0,0,0,2,0,0,0,1,2,80.75,3510,0,0,36,6032,20
3618,1,0,0,1043,95485,1433,39.220368,-122.907693,1,0,1,1,49,1,0,1,0,2,2,0,2,0,0,1,1,90.4,3808,0,0,72,5804,20
2438,1,0,0,1097,95490,1471,39.492046,-123.375818,0,0,0,0,56,1,0,0,2,0,2,2,0,0,1,1,1,60.25,2854,0,0,40,4835,20
2335,1,0,0,1104,95492,1288,38.527297,-122.810044,1,0,0,0,4,1,0,2,1,1,1,1,1,1,0,1,2,20.2,4566,0,0,45,4267,20
4111,1,0,0,1110,95493,1434,39.222323,-122.985488,1,0,1,0,20,1,0,0,2,0,0,2,0,2,1,1,3,64.15,504,0,0,61,5969,20
3736,1,0,0,1121,95494,1380,38.888351,-123.239647,0,0,1,1,26,1,0,2,1,1,1,1,1,1,0,1,1,20.25,4182,0,0,43,5158,20
4004,1,0,0,11,95511,1525,40.166028,-123.584144,1,0,0,0,51,1,0,1,0,2,2,0,2,2,0,1,2,99,4268,0,0,78,5787,20
1838,1,0,0,92,95514,1538,40.309088,-123.668201,0,0,0,0,4,1,2,1,0,2,0,0,0,0,0,1,3,80.3,2817,0,0,70,3132,20
1761,1,0,0,605,95519,1602,40.965011,-124.015255,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,1,19.55,1485,0,0,38,5537,20
5373,1,0,0,37,95521,1590,40.839958,-124.003757,1,0,1,1,27,1,2,1,2,2,0,2,2,0,0,0,2,100.75,2421,0,0,31,3160,20
4897,1,0,0,94,95525,1599,40.94338,-123.831799,1,0,0,0,12,1,0,0,0,2,0,2,0,0,0,1,3,53.75,5201,0,0,28,5385,20
3302,1,0,0,124,95527,1592,40.854512,-123.450097,0,0,1,1,34,1,2,2,1,1,1,1,1,1,1,1,1,25.6,6360,0,0,43,5854,20
6580,1,0,0,157,95528,1556,40.497283,-123.93037,1,0,1,0,24,1,2,0,2,0,0,2,0,0,1,1,2,58.35,633,0,0,45,5428,20
6109,1,0,0,324,95536,1554,40.4785,-124.301372,0,1,0,0,14,0,1,0,0,0,0,0,2,2,0,1,2,46.35,5331,0,0,44,2056,20
5442,1,0,0,326,95537,1580,40.726949,-124.217378,1,0,1,0,59,1,2,1,2,2,2,2,2,2,2,0,2,113.75,5241,0,0,23,6251,20
158,1,0,0,346,95540,1566,40.584991,-124.121504,1,0,0,0,3,1,0,1,0,2,2,0,0,2,0,0,2,90.4,2331,0,0,61,5625,20
797,1,0,0,359,95542,1519,40.057784,-123.679461,0,0,1,1,65,1,2,1,2,0,2,2,2,2,2,0,2,109.3,5688,0,0,51,6087,20
6572,1,0,0,433,95545,1542,40.342928,-124.063329,0,0,1,1,59,1,2,0,2,2,2,2,2,2,2,0,1,90.3,4350,0,0,53,4617,20
6641,1,0,0,435,95546,1613,41.163637,-123.704841,1,0,1,1,72,0,1,0,2,2,2,2,2,2,2,1,1,65.25,3798,0,0,67,6412,20
2118,1,0,0,486,95549,1573,40.664483,-123.865325,1,0,0,0,3,1,0,0,0,0,0,2,0,2,0,0,3,60.65,1567,0,0,22,2111,20
3409,1,0,0,488,95550,1584,40.7666,-123.80458,1,0,0,1,19,1,2,2,1,1,1,1,1,1,0,1,1,24.1,3726,0,0,35,2378,20
4176,1,0,0,549,95551,1574,40.665952,-124.240051,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,19.5,1484,0,0,21,3753,20
2057,1,0,0,578,95552,1549,40.390301,-123.412327,1,0,0,0,24,1,0,1,0,2,2,2,0,0,0,1,2,85.95,1737,0,0,52,5421,20
6356,1,0,0,629,95553,1532,40.210895,-123.86,1,1,0,0,57,1,0,0,0,0,2,2,0,0,1,1,2,53.5,2638,0,0,58,5521,20
3973,1,0,0,663,95554,1534,40.267158,-123.805913,0,0,0,0,72,1,2,2,1,1,1,1,1,1,2,0,1,25.45,1437,0,0,42,4118,20
269,1,0,0,720,95555,1622,41.336354,-124.044354,1,0,0,0,67,1,0,2,1,1,1,1,1,1,2,0,0,20.5,799,0,0,45,4416,20
3738,1,0,0,723,95556,1619,41.269521,-123.546958,1,0,1,1,52,1,0,2,1,1,1,1,1,1,1,1,1,20.85,142,0,0,56,4886,20
3271,1,0,0,762,95558,1536,40.274302,-124.210902,1,0,1,1,71,1,2,0,2,2,2,2,2,2,2,0,1,89.9,5188,0,0,57,4444,20
4808,1,0,0,764,95559,1529,40.184094,-123.745487,0,0,1,0,26,1,2,2,1,1,1,1,1,1,1,0,3,26,5398,0,0,20,2244,20
6889,1,0,0,824,95560,1523,40.142256,-123.852927,0,0,0,0,35,1,2,1,2,2,2,2,2,2,2,1,3,113.2,3352,0,0,76,5723,20
894,1,0,0,835,95562,1555,40.485849,-124.163234,0,0,1,1,55,1,0,1,0,0,0,0,0,0,2,1,1,69.05,3288,0,0,67,4318,20
2654,1,0,0,860,95563,1595,40.89866,-123.539754,0,0,1,1,33,1,0,2,1,1,1,1,1,1,2,0,3,20.1,5318,0,0,25,3700,20
4464,1,0,0,861,95564,1588,40.809636,-124.189977,1,0,1,0,72,1,2,1,2,2,2,0,2,2,2,1,2,109.65,5952,0,0,25,6181,20
2310,1,0,0,914,95565,1552,40.440636,-124.098739,1,0,0,1,1,1,0,2,1,1,1,1,1,1,0,1,3,19.2,1479,0,0,76,3383,20
1500,1,0,0,949,95568,1627,41.444606,-123.471895,0,1,1,0,37,1,0,1,0,0,2,2,2,0,0,0,2,90,2928,0,0,62,4048,20
2925,1,0,0,820,95569,1546,40.363446,-123.835041,1,0,0,0,12,0,1,0,0,2,0,2,0,0,0,0,3,34,3757,0,0,39,3215,20
1531,1,0,0,1025,95570,1612,41.162295,-124.027381,1,0,1,1,1,1,0,2,1,1,1,1,1,1,1,0,3,20.4,1614,0,0,54,4540,20
5712,1,0,0,1078,95571,1539,40.310119,-123.909449,1,0,1,0,62,0,1,0,2,2,0,2,0,0,2,1,1,38.6,1981,0,0,45,4558,20
1506,1,0,0,1098,95573,1601,40.949012,-123.655847,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,25.25,2152,0,0,28,4831,20
4696,1,0,0,530,95585,1503,39.873371,-123.741474,0,0,0,0,18,1,2,0,2,0,2,0,0,0,0,1,3,60.6,294,0,0,74,4459,20
3347,1,0,0,1092,95589,1517,40.053159,-123.995867,1,0,0,0,2,1,0,1,0,2,0,0,0,0,0,1,2,74.75,812,0,0,34,4545,20
703,1,0,0,1128,95595,1526,40.170357,-123.417298,1,0,1,1,19,1,0,2,1,1,1,1,1,1,0,0,3,20.6,3536,0,0,32,2276,20
3189,1,0,0,48,95602,1397,38.99003,-121.114408,1,0,0,0,9,1,0,2,1,1,1,1,1,1,0,0,3,20.4,1362,0,0,21,5380,20
6699,1,0,0,48,95603,1383,38.912881,-121.082766,1,0,0,0,27,1,0,0,2,0,2,2,2,2,1,0,2,81.7,1848,0,0,39,2445,20
349,1,0,0,153,95607,1332,38.681651,-122.130569,0,1,0,0,24,1,0,2,1,1,1,1,1,1,0,1,3,20.3,3899,0,0,71,3740,20
5746,1,0,0,194,95612,1245,38.384648,-121.578701,0,0,0,0,11,1,0,2,1,1,1,1,1,1,1,0,3,20,1740,0,0,53,3731,20
6286,1,0,0,215,95614,1378,38.880622,-120.973865,1,0,0,0,1,1,2,2,1,1,1,1,1,1,0,1,3,25,2147,0,0,53,2371,20
2714,1,0,0,227,95615,1227,38.311609,-121.554034,1,1,0,1,38,1,2,1,2,0,0,0,0,0,0,1,3,80.45,2747,0,0,41,2926,20
2344,1,0,0,247,95616,1281,38.508735,-121.678813,0,0,1,1,9,1,0,2,1,1,1,1,1,1,2,0,3,19.75,1732,0,0,24,2427,20
1463,1,0,0,247,95618,1292,38.544002,-121.685559,1,0,1,1,54,1,2,0,2,2,0,2,0,0,2,1,1,65.65,3089,0,0,49,5725,20
1395,1,0,0,260,95619,1333,38.683605,-120.811852,0,0,0,0,29,1,2,0,0,0,0,0,2,2,1,1,1,71,1710,0,0,32,4226,20
4143,1,0,0,263,95620,1248,38.392821,-121.799917,1,1,1,0,44,1,2,1,0,0,2,0,2,0,0,1,2,89.2,3456,0,0,36,2925,20
1037,1,0,0,192,95621,1342,38.69549,-121.307864,1,0,1,1,59,1,0,0,2,2,2,2,2,2,2,1,2,86.75,4346,0,0,21,5020,20
970,1,0,0,300,95624,1260,38.434138,-121.30587,0,0,1,1,18,1,0,0,2,2,0,2,0,0,1,1,3,61.5,170,0,0,67,3479,20
2924,1,0,0,301,95625,1239,38.349195,-121.902943,1,1,0,0,67,1,2,2,1,1,1,1,1,1,2,0,1,25.1,1158,0,0,26,6388,20
3691,1,0,0,309,95627,1371,38.834469,-122.127193,1,0,0,1,33,0,1,0,2,0,0,2,0,0,1,0,1,34.05,219,0,0,73,3044,20
4527,1,0,0,314,95628,1326,38.652065,-121.25441,1,0,0,0,5,1,0,2,1,1,1,1,1,1,0,0,3,19.95,133,0,0,20,4281,20
1218,1,0,0,325,95629,1283,38.513484,-120.704613,0,0,0,0,2,1,0,2,1,1,1,1,1,1,0,0,3,19.95,3255,0,0,40,4079,20
145,1,0,0,332,95630,1329,38.672638,-121.147403,1,0,1,1,72,1,2,0,2,2,2,2,2,2,2,0,1,89.7,5121,0,0,50,4193,20
6168,1,0,0,339,95631,1402,39.031876,-120.811141,1,0,0,1,9,1,0,2,1,1,1,1,1,1,0,0,3,20.4,1395,0,0,67,4195,20
4723,1,0,0,358,95632,1224,38.274451,-121.259201,1,0,1,1,67,1,2,2,1,1,1,1,1,1,2,0,3,26.3,1184,0,0,52,6066,20
1105,1,0,0,365,95634,1390,38.9386,-120.785514,0,0,0,0,8,1,0,2,1,1,1,1,1,1,0,1,3,20.7,666,0,0,49,3330,20
4039,1,0,0,434,95639,1243,38.375325,-121.507935,1,0,0,0,17,1,0,2,1,1,1,1,1,1,2,0,1,19.45,3179,0,0,29,5347,20
4100,1,0,0,456,95640,1234,38.33788,-120.954202,0,0,1,0,68,1,2,1,2,2,2,0,2,2,2,1,0,110.8,5803,0,0,67,4545,20
5623,1,0,0,460,95642,1233,38.336216,-120.76901,0,1,1,0,25,1,0,1,0,0,0,0,0,0,0,1,2,69.3,1365,0,0,50,4442,20
3295,1,0,0,487,95645,1377,38.875508,-121.765866,1,0,0,0,67,0,1,0,2,0,2,2,2,0,1,1,0,49.35,2886,0,0,33,5905,20
6021,1,0,0,483,95646,1320,38.631489,-120.015167,1,0,0,0,32,1,0,2,1,1,1,1,1,1,1,0,1,20.35,5553,0,0,40,2433,20
4171,1,0,0,536,95648,1385,38.922812,-121.312005,0,1,1,0,67,1,2,1,2,2,0,0,2,2,1,1,2,105.6,5582,0,0,45,5768,20
3882,1,0,0,558,95650,1365,38.809175,-121.171375,1,1,1,0,72,0,1,0,2,2,2,2,2,2,2,1,1,64.45,3933,0,0,68,5295,20
973,1,0,0,581,95653,1331,38.674276,-121.961866,1,0,0,1,1,1,0,0,0,2,0,0,0,0,0,1,2,49.9,4147,0,0,39,3239,20
6437,1,0,0,686,95660,1328,38.671295,-121.388251,0,0,1,0,48,1,0,0,0,2,2,0,0,2,1,1,2,65.65,2692,0,0,67,5427,20
6153,1,0,0,850,95661,1353,38.736685,-121.251984,0,0,1,0,61,1,2,1,0,0,2,2,2,2,1,1,0,103.3,5217,0,0,27,5401,20
1173,1,0,0,758,95663,1376,38.859093,-121.182872,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,44.45,6101,0,0,26,5694,20
3604,1,0,0,774,95666,1294,38.546999,-120.271114,0,0,1,1,71,1,2,0,2,2,2,2,2,2,2,0,0,89.9,5124,0,0,54,5835,20
3643,1,0,0,781,95667,1349,38.733714,-120.795213,1,0,1,0,37,1,2,0,2,0,0,0,0,0,0,1,3,55.05,1664,0,0,26,3839,20
656,1,0,0,785,95668,1370,38.833554,-121.498102,1,0,1,1,65,1,2,1,0,0,2,2,2,2,2,1,0,104.1,5320,0,0,25,4024,20
4583,1,0,0,788,95669,1274,38.489273,-120.891614,0,0,0,1,67,1,2,1,0,2,0,2,2,2,1,1,0,106.6,5640,0,0,65,5895,20
161,1,0,0,828,95672,1346,38.724322,-120.991237,1,0,1,1,50,1,2,0,2,0,0,2,2,0,2,1,1,70.5,3021,0,0,60,4022,20
5202,1,0,0,836,95673,1337,38.688764,-121.457596,1,0,1,1,25,1,0,2,1,1,1,1,1,1,1,0,2,19.6,3499,0,0,51,2888,20
5309,1,0,0,841,95675,1293,38.545775,-120.743325,0,0,1,1,64,1,2,2,1,1,1,1,1,1,2,1,3,24.05,1000,0,0,55,4582,20
5043,1,0,0,845,95677,1361,38.7904,-121.236973,1,0,1,0,25,0,1,0,0,0,2,0,2,0,1,1,1,38.1,6484,0,0,72,2315,20
5736,1,0,0,930,95681,1396,38.984756,-121.345074,1,1,1,0,24,0,1,0,0,0,2,2,0,0,0,0,3,34.25,6124,0,0,63,2525,20
1135,1,0,0,932,95682,1310,38.598936,-120.963092,0,0,0,0,37,1,2,1,0,0,2,0,2,2,0,1,2,100.05,3268,0,0,52,2904,20
5580,1,0,0,940,95683,1267,38.470423,-121.114897,0,0,0,0,21,1,0,1,0,0,0,0,0,0,0,1,2,68.65,888,0,0,21,2006,20
3619,1,0,0,948,95684,1312,38.606703,-120.586659,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,3,45.8,3824,0,0,30,2614,20
4013,1,0,0,991,95685,1259,38.432145,-120.77069,0,0,0,0,10,1,2,1,0,0,0,0,0,0,0,1,3,75.75,5898,0,0,52,4525,20
1221,1,0,0,1044,95687,1232,38.333133,-121.920151,1,0,1,0,51,1,2,1,2,2,0,0,0,2,1,1,1,96.4,4160,0,0,26,4745,20
1210,1,0,0,1044,95688,1253,38.419088,-122.024568,0,0,0,0,10,1,0,2,1,1,1,1,1,1,0,1,3,20.55,1441,0,0,43,3595,20
5223,1,0,0,1063,95689,1270,38.481902,-120.603668,0,0,0,0,6,0,1,0,2,2,0,2,0,2,0,0,1,50.95,2668,0,0,79,3474,20
6502,1,0,0,1067,95690,1217,38.240419,-121.587535,1,0,1,1,47,1,2,0,2,2,2,2,2,2,2,1,3,90.5,3674,0,0,30,3413,20
6684,1,0,0,1083,95691,1318,38.627951,-121.593287,0,0,1,1,61,1,2,0,2,2,2,2,0,2,1,1,2,79.4,4074,0,0,74,4666,20
4081,1,0,0,1090,95692,1404,39.043387,-121.409837,0,0,0,0,52,0,1,0,2,2,2,0,2,2,2,1,0,58.75,2640,0,0,21,5122,20
3139,1,0,0,1102,95693,1246,38.392559,-121.225093,0,0,1,1,35,1,2,0,2,2,0,0,0,0,0,1,1,59.45,1756,0,0,49,3682,20
3956,1,0,0,1107,95694,1302,38.578604,-122.024579,1,0,1,0,71,1,2,1,0,2,2,0,2,2,1,1,0,105.7,5759,0,0,20,4420,20
5180,1,0,0,17,95701,1432,39.218096,-120.79153,1,0,1,0,45,1,0,0,2,0,2,0,0,0,2,0,1,53.3,1937,0,0,79,2929,20
1208,1,0,0,208,95713,1412,39.084645,-120.894014,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,3,24.3,3257,0,0,77,2515,20
2376,1,0,0,304,95715,1438,39.23754,-120.720196,1,0,0,0,51,1,2,0,2,0,0,2,0,0,1,0,1,59.9,2643,0,0,42,5233,20
1099,1,0,0,376,95717,1422,39.170376,-120.838404,1,0,1,1,60,1,2,2,1,1,1,1,1,1,1,0,1,23.95,920,0,0,71,5449,20
6096,1,0,0,489,95720,1357,38.766036,-120.209673,1,0,0,0,9,1,0,2,1,1,1,1,1,1,1,1,3,20.15,1104,0,0,70,4004,20
2707,1,0,0,607,95722,1398,39.003358,-121.022539,1,0,0,0,17,1,2,1,0,0,2,2,0,2,0,1,0,95.65,1116,0,0,49,3139,20
4073,1,0,0,944,95728,1445,39.279068,-120.414275,1,0,1,1,46,1,0,0,2,0,2,2,2,2,2,0,3,81,3290,0,0,57,4280,20
4028,1,0,0,1039,95735,1364,38.805481,-120.13287,0,0,0,0,68,1,0,0,2,2,2,2,2,2,2,1,1,82.45,4674,0,0,70,5308,20
5816,1,0,0,810,95742,1308,38.591134,-121.161585,0,0,1,0,4,1,0,2,1,1,1,1,1,1,1,0,0,20.5,5961,0,0,80,3233,20
6998,1,0,0,850,95747,1358,38.784329,-121.373245,1,0,0,1,28,1,0,0,0,2,0,2,0,0,1,1,1,54.4,934,0,0,74,4711,20
1278,1,0,0,300,95758,1240,38.35363,-121.44195,0,0,0,0,39,1,0,0,0,2,0,0,2,0,1,1,1,58.6,1858,0,0,46,5662,20
200,1,0,0,291,95762,1334,38.684437,-121.055634,1,0,0,0,11,1,0,1,0,0,2,0,0,2,0,0,2,84.8,6292,0,0,60,4924,20
2749,1,0,0,845,95765,1368,38.823278,-121.281856,0,0,1,0,71,0,1,0,0,2,2,2,2,2,2,1,1,61.4,3671,0,0,37,5119,20
1660,1,0,0,1115,95776,1340,38.694081,-121.694431,1,0,0,1,2,1,0,2,1,1,1,1,1,1,0,0,3,20.4,3590,0,0,77,3000,20
3913,1,0,0,855,95815,1313,38.608405,-121.449942,0,0,0,0,17,1,0,2,1,1,1,1,1,1,1,0,3,20.15,3059,0,0,48,4650,20
5169,1,0,0,855,95816,1301,38.574856,-121.46504,0,0,1,0,55,1,2,1,0,2,2,0,2,0,0,1,1,94.45,4293,0,0,55,5577,20
1266,1,0,0,855,95817,1297,38.550722,-121.457314,0,0,0,0,58,1,2,1,2,0,0,0,0,0,0,1,0,79.8,3853,0,0,78,5709,20
4869,1,0,0,855,95820,1289,38.53508,-121.444144,1,1,0,0,9,1,2,1,0,0,0,0,0,0,0,1,2,74.05,5362,0,0,51,2003,20
3089,1,0,0,855,95821,1316,38.625096,-121.383658,1,0,0,0,26,1,0,0,0,0,0,2,0,0,0,0,0,49.15,433,0,0,54,2752,20
1941,1,0,0,855,95822,1282,38.512569,-121.495184,0,0,0,0,50,1,0,2,1,1,1,1,1,1,2,0,1,19.4,50,0,0,41,6233,20
3555,1,0,0,855,95823,1269,38.475465,-121.443625,0,0,1,0,72,1,2,1,2,2,2,2,2,2,2,1,0,113.65,6092,0,0,38,5411,20
3568,1,0,0,855,95824,1284,38.517295,-121.439819,0,0,0,1,43,1,0,1,2,2,0,2,2,2,1,1,1,106,3858,0,0,76,3528,20
3148,1,0,0,855,95825,1307,38.590035,-121.412455,1,0,0,0,56,1,2,2,1,1,1,1,1,1,2,1,0,25.95,824,0,0,40,4246,20
4655,1,0,0,855,95826,1291,38.542532,-121.378826,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.1,1477,0,0,26,3313,20
6231,1,0,0,855,95828,1272,38.486938,-121.395805,1,0,1,0,72,1,2,1,2,2,0,2,0,2,2,1,0,100.55,5682,0,0,54,6082,20
267,1,0,0,855,95829,1271,38.486502,-121.334051,1,0,1,0,36,1,2,1,0,0,0,0,2,2,0,1,2,95.4,3009,0,0,44,5111,20
588,1,0,0,855,95830,1276,38.490508,-121.284171,1,0,0,0,5,1,0,0,0,0,2,2,2,2,0,0,0,75.15,3356,0,0,68,5900,20
6606,1,0,0,855,95832,1264,38.445939,-121.496855,0,1,0,0,44,1,0,1,0,2,2,0,0,2,1,0,1,89.15,3409,0,0,27,4368,20
6940,1,0,0,855,95833,1315,38.619049,-121.517552,0,1,1,1,70,1,2,1,0,2,2,2,2,2,1,1,2,107.9,5761,0,0,53,5899,20
1438,1,0,0,855,95834,1325,38.646209,-121.52446,1,0,0,0,44,1,0,2,1,1,1,1,1,1,1,0,1,19.5,6161,0,0,35,4220,20
2198,1,0,0,855,95837,1339,38.691607,-121.602284,0,0,1,0,69,1,2,2,1,1,1,1,1,1,2,1,1,24.95,1223,0,0,45,4106,20
5954,1,0,0,855,95841,1327,38.660442,-121.346321,1,1,1,1,68,1,0,2,1,1,1,1,1,1,1,0,0,19.5,361,0,0,51,5443,20
4753,1,0,0,855,95842,1336,38.687367,-121.34848,1,0,0,0,16,1,0,1,0,0,0,0,0,0,0,1,1,69.95,376,0,0,54,5596,20
2732,1,0,0,29,95843,1344,38.715498,-121.363411,1,0,1,1,68,1,0,0,2,2,0,2,2,2,2,0,0,82.85,4766,0,0,42,5184,20
3712,1,0,0,855,95864,1306,38.585826,-121.376263,1,0,0,0,4,1,0,2,1,1,1,1,1,1,0,0,3,19,5913,0,0,55,3022,20
6866,1,0,0,597,95901,1429,39.19514,-121.503883,0,0,1,1,26,0,1,0,2,2,0,2,0,0,0,0,1,38.85,55,0,0,43,3970,20
1888,1,0,0,14,95910,1469,39.467828,-120.841386,1,0,0,1,5,1,0,2,1,1,1,1,1,1,0,0,1,20.35,404,0,0,60,3161,20
5037,1,0,0,35,95912,1394,38.982373,-122.047751,1,0,1,0,70,1,2,1,0,2,2,0,2,0,1,1,0,95,5269,0,0,65,6259,20
337,1,0,0,59,95914,1458,39.396585,-121.38029,1,0,1,0,24,1,0,0,2,0,0,2,2,2,1,0,0,74.4,1214,0,0,68,4310,20
5921,1,0,0,75,95916,1486,39.657228,-121.37778,0,1,1,0,72,1,2,0,2,2,2,2,0,2,2,0,0,78.45,4694,0,0,71,4032,20
1693,1,0,0,87,95917,1467,39.457388,-121.818201,1,0,0,0,1,1,0,1,0,0,0,2,0,0,0,1,3,74.3,5717,0,0,64,3063,20
2225,1,0,0,117,95918,1448,39.292334,-121.320597,1,0,1,0,70,0,1,0,0,2,2,2,0,2,1,1,0,51.05,3141,0,0,69,4042,20
5102,1,0,0,118,95919,1464,39.440687,-121.263583,0,0,1,1,36,1,0,2,1,1,1,1,1,1,0,0,0,19.2,5531,0,0,79,3043,20
3187,1,0,0,152,95923,1527,40.171312,-121.120605,0,0,1,1,41,1,2,1,0,2,2,2,2,2,1,1,0,109.1,3781,0,0,77,4854,20
5609,1,0,0,185,95928,1488,39.681488,-121.83721,1,0,0,0,14,1,0,1,0,0,2,0,0,0,0,0,2,76.45,225,0,0,52,2292,20
4196,1,0,0,231,95934,1522,40.080342,-120.957805,1,0,1,1,13,1,2,0,0,2,2,2,2,0,0,1,2,72.8,6396,0,0,46,2862,20
5652,1,0,0,264,95935,1457,39.381174,-121.21191,1,0,0,0,6,1,0,2,1,1,1,1,1,1,0,0,3,18.95,198,0,0,68,5920,20
6292,1,0,0,280,95938,1483,39.607831,-121.777959,0,0,1,0,15,1,0,1,2,0,2,0,2,2,0,0,2,101.75,1152,0,0,50,2919,20
1682,1,0,0,299,95939,1475,39.53222,-122.594879,0,0,0,0,47,1,0,1,2,0,0,0,0,0,0,0,1,75.45,3071,0,0,66,4995,20
2534,1,0,0,335,95941,1474,39.531028,-121.24807,0,0,0,0,8,1,0,0,0,0,2,2,0,2,0,0,3,64.1,4270,0,0,25,2804,20
4279,1,0,0,338,95942,1521,40.077028,-121.494168,1,0,0,0,17,0,1,0,0,0,0,0,0,0,0,1,3,25.65,3751,0,0,24,3090,20
5668,1,0,0,374,95943,1481,39.597975,-122.032248,1,0,1,1,15,1,0,1,2,0,0,0,0,0,0,0,3,75.1,288,0,0,60,4634,20
6981,1,0,0,379,95944,1478,39.564113,-120.868836,0,0,0,0,26,1,0,1,2,0,2,2,0,2,1,1,0,95.85,2125,0,0,42,3834,20
6425,1,0,0,383,95945,1428,39.194539,-120.988066,0,0,0,0,23,1,2,0,2,0,0,0,0,0,0,0,2,54.4,453,0,0,22,2989,20
